Pinto Martins International Airport,SA,BR,FOR
Forrest Airport,OC,AU,FOS
Forster (Wallis Is) Airport,OC,AU,FOT
Fougamou Airport,AF,GA,FOU
Foya Airport,AF,LR,FOY
Grand Bahama International Airport,NA,BS,FPO
St Lucie County International Airport,NA,US,FPR
Perry-Foley Airport,NA,US,FPY
Frankfurt am Main Airport,EU,DE,FRA
Forbes Airport,OC,AU,FRB
Franca Airport,SA,BR,FRC
Friday Harbor Airport,NA,US,FRD
Fera/Maringe Airport,OC,SB,FRE
Republic Airport,NA,US,FRG
French Lick Municipal Airport,NA,US,FRH
Marshall Army Air Field,NA,US,FRI
Fr̩jus Airport,EU,FR,FRJ
Fr̩gate Island Airport,AF,SC,FRK
Forl�� Airport,EU,IT,FRL
Fairmont Municipal Airport,NA,US,FRM
Bryant Army Heliport,NA,US,FRN
Flor�� Airport,EU,NO,FRO
Feramin Airport,OC,PG,FRQ
Front Royal Warren County Airport,NA,US,FRR
Mundo Maya International Airport,NA,GT,FRS
El Avellano Airport,SA,CL,FRT
Manas International Airport,AS,KG,FRU
Francistown Airport,AF,BW,FRW
Eastern Slopes Regional Airport,NA,US,FRY
Fritzlar Airport,EU,DE,FRZ
Figari Sud-Corse Airport,EU,FR,FSC
Joe Foss Field Airport,NA,US,FSD
Henry Post Army Air Field (Fort Sill),NA,US,FSI
Fort Scott Municipal Airport,NA,US,FSK
Fossil Downs Airport,OC,AU,FSL
Fort Smith Regional Airport,NA,US,FSM
Haley Army Airfield,NA,US,FSN
St Pierre Airport,NA,PM,FSP
RAF Kinloss,EU,GB,FSS
Fort Stockton Pecos County Airport,NA,US,FST
Fort Sumner Municipal Airport,NA,US,FSU
Mt. Fuji Shizuoka Airport,AS,JP,FSZ
Futuna Airport,OC,VU,FTA
El Calafate Airport,SA,AR,FTE
Fitiuta Airport,OC,AS,FTI
Godman Army Air Field,NA,US,FTK
T̫lanaro Airport,AF,MG,FTU
Fort Worth Meacham International Airport,NA,US,FTW
Owando Airport,AF,CG,FTX
Fulton County Airport Brown Field,NA,US,FTY
Fulleborn Airport,OC,PG,FUB
Fuerteventura Airport,EU,ES,FUE
Fuyang Xiguan Airport,AS,CN,FUG
Fukue Airport,AS,JP,FUJ
Fukuoka Airport,AS,JP,FUK
Fullerton Municipal Airport,NA,US,FUL
Fuma Airport,OC,PG,FUM
Funafuti International Airport,OC,TV,FUN
Foshan Shadi Airport,AS,CN,FUO
Pointe Vele Airport,OC,WF,FUT
Flora Valley Airport,OC,AU,FVL
Fuvahmulah Airport,AS,MV,FVM
Oombulgurri Airport,OC,AU,FVR
Fort Wayne International Airport,NA,US,FWA
NAS Fort Worth JRB/Carswell Field,NA,US,FWH
Farewell Airport,NA,US,FWL
Fort Lauderdale Executive Airport,NA,US,FXE
Flaxman Island Airstrip,NA,US,FXM
Cuamba Airport,AF,MZ,FXO
Forest City Municipal Airport,NA,US,FXY
Dongji Aiport,AS,CN,FYJ
Fayetteville Municipal Airport,NA,US,FYM
Fuyun Koktokay Airport,AS,CN,FYN
Faya Largeau Airport,AF,TD,FYT
Fort Yukon Airport,NA,US,FYU
Drake Field,NA,US,FYV
Bristol Filton Airport,EU,GB,FZO
Gabbs Airport,NA,US,GAB
Celaque Airport,NA,HN,GAC
Northeast Alabama Regional Airport,NA,US,GAD
Gab̬s Matmata International Airport,AF,TN,GAE
Gafsa Ksar International Airport,AF,TN,GAF
Gage Airport,NA,US,GAG
Gayndah Airport,OC,AU,GAH
Montgomery County Airpark,NA,US,GAI
Yamagata Airport,AS,JP,GAJ
Edward G. Pitka Sr Airport,NA,US,GAL
Gambell Airport,NA,US,GAM
Gan International Airport,AS,MV,GAN
Mariana Grajales Airport,NA,CU,GAO
Gusap Airport,OC,PG,GAP
Gao Airport,AF,ML,GAQ
Garaina Airport,OC,PG,GAR
Garissa Airport,AF,KE,GAS
Gap - Tallard Airfield,EU,FR,GAT
Lokpriya Gopinath Bordoloi International Airport,AS,IN,GAU
Gag Island Airport,AS,ID,GAV
Gangaw Airport,AS,MM,GAW
Gamba Airport,AF,GA,GAX
Gaya Airport,AS,IN,GAY
Guasopa Airport,OC,PG,GAZ
Cotswold Airport,EU,GB,GBA
Gabala International Airport,AS,AZ,GBB
Gasuke Airport,OC,PG,GBC
Great Bend Municipal Airport,NA,US,GBD
Sir Seretse Khama International Airport,AF,BW,GBE
Negarbo(Negabo) Airport,OC,PG,GBF
Galesburg Municipal Airport,NA,US,GBG
Galbraith Lake Airport,NA,US,GBH
Auxiliary Airfield,NA,BS,GBI
Les Bases Airport,NA,GP,GBJ
Gbangbatok Airport,AF,SL,GBK
South Goulburn Is Airport,OC,AU,GBL
Garbaharey Airport,AF,SO,GBM
Gamboola Airport,OC,AU,GBP
Walter J. Koladza Airport,NA,US,GBR
Gorgan Airport,AS,IR,GBT
Khashm El Girba Airport,AF,SD,GBU
Gibb River Airport,OC,AU,GBV
Ginbata Airport,OC,AU,GBW
Great Barrier Aerodrome,OC,NZ,GBZ
Guacamayas Airport,SA,CO,GCA
Gillette Campbell County Airport,NA,US,GCC
Grand Coulee Dam Airport,NA,US,GCD
Gachsaran Airport,AS,IR,GCH
Guernsey Airport,EU,GG,GCI
Grand Central Airport,AF,ZA,GCJ
Garden City Regional Airport,NA,US,GCK
Owen Roberts International Airport,NA,KY,GCM
Grand Canyon National Park Airport,NA,US,GCN
Gravatai Airport,SA,BR,GCV
Grand Canyon West Airport,NA,US,GCW
Greeneville-Greene County Municipal Airport,NA,US,GCY
Donaldson Center Airport,NA,US,GDC
Gordon Downs Airport,OC,AU,GDD
Gode Airport,AF,ET,GDE
Magdagachi Airport,EU,RU,GDG
Golden Horn Lodge Seaplane Base,NA,US,GDH
Gordil Airport,AF,CF,GDI
Gandajika Airport,AF,CD,GDJ
Don Miguel Hidalgo Y Costilla International Airport,NA,MX,GDL
Gardner Municipal Airport,NA,US,GDM
Gda��sk Lech Wa�‪sa Airport,EU,PL,GDN
Guasdalito Airport,SA,VE,GDO
Guadalupe Airport,SA,BR,GDP
Gonder Airport,AF,ET,GDQ
JAGS McCartney International Airport,NA,TC,GDT
Dawson Community Airport,NA,US,GDV
Gladwin Zettel Memorial Airport,NA,US,GDW
Sokol Airport,AS,RU,GDX
Gelendzhik Airport,EU,RU,GDZ
Noum̩a Magenta Airport,OC,NC,GEA
Gebe Airport,AS,ID,GEB
Ge̤itkale Air Base,AS,CY,GEC
Sussex County Airport,NA,US,GED
Georgetown (Tas) Airport,OC,AU,GEE
Geva Airport,OC,SB,GEF
Spokane International Airport,NA,US,GEG
Santo ��ngelo Airport,SA,BR,GEL
President Obiang Nguema International Airport,AF,GQ,GEM
Cheddi Jagan International Airport,SA,GY,GEO
Rafael Cabrera Airport,NA,CU,GER
General Santos International Airport,AS,PH,GES
Geraldton Airport,OC,AU,GET
G�_llivare Airport,EU,SE,GEV
Gewoia Airport,OC,PG,GEW
Geelong Airport,OC,AU,GEX
South Big Horn County Airport,NA,US,GEY
Malmstrom Air Force Base,NA,US,GFA
Pope Field,NA,US,GFD
Grenfell Airport,OC,AU,GFE
Griffith Airport,OC,AU,GFF
Grand Forks International Airport,NA,US,GFK
Floyd Bennett Memorial Airport,NA,US,GFL
Grafton Airport,OC,AU,GFN
Bartica A Airport,SA,GY,GFO
Granville Airport,EU,FR,GFR
Grootfontein Airport,AF,NA,GFY
Lumbala Airport,AF,AO,GGC
Lumbala Airport,AF,AO,GGC
Gregory Downs Airport,OC,AU,GGD
Georgetown County Airport,NA,US,GGE
East Texas Regional Airport,NA,US,GGG
Gilgal Airport,SA,CO,GGL
Kakamega Airport,AF,KE,GGM
Gagnoa Airport,AF,CI,GGN
Guiglo Airport,AF,CI,GGO
Garowe Airport,AF,SO,GGR
Gobernador Gregores Airport,SA,AR,GGS
Exuma International Airport,NA,BS,GGT
Wokal Field Glasgow International Airport,NA,US,GGW
Noum̩rat - Moufdi Zakaria Airport,AF,DZ,GHA
Governor's Harbour Airport,NA,BS,GHB
Great Harbour Cay Airport,NA,BS,GHC
Garachin̩ Airport,NA,PA,GHE
Giebelstadt Airport,EU,DE,GHF
Gush Katif Airport,AS,PS,GHK
Centerville Municipal Airport,NA,US,GHM
Guanghan Airport,AS,CN,GHN
Ghat Airport,AF,LY,GHT
Gualeguaychu Airport,SA,AR,GHU
Gibraltar Airport,EU,GI,GIB
Boigu Airport,OC,AU,GIC
Gitega Airport,AF,BI,GID
Winter Haven Municipal Airport - Gilbert Field,NA,US,GIF
Rio Galẹo ��� Tom Jobim International Airport,SA,BR,GIG
Siguiri Airport,AF,GN,GII
Gilgit Airport,AS,PK,GIL
Santiago Vila Airport,SA,CO,GIR
Gisborne Airport,OC,NZ,GIS
Mchauru Airport,AF,TZ,GIT
Sigiriya Air Force Base,AS,LK,GIU
Giyani Airport,AF,ZA,GIY
Jizan Regional Airport,AS,SA,GIZ
La Laguna Airport,NA,HN,GJA
Jijel Ferhat Abbas Airport,AF,DZ,GJL
Guajar��-Mirim Airport,SA,BR,GJM
Gj̦gur Airport,EU,IS,GJR
Grand Junction Regional Airport,NA,US,GJT
Goroka Airport,OC,PG,GKA
Imroz Airport,AS,TR,GKD
Geilenkirchen Air Base,EU,DE,GKE
Palungtar Airport,AS,NP,GKH
Kooddoo Airport,AS,MV,GKK
Great Keppel Is Airport,OC,AU,GKL
Gulkana Airport,NA,US,GKN
Gatlinburg-Pigeon Forge Airport,NA,US,GKT
Glasgow International Airport,EU,GB,GLA
San Carlos Apache Airport,NA,US,GLB
Geladi Airport,AF,ET,GLC
Renner Field-Goodland Municipal Airport,NA,US,GLD
Gainesville Municipal Airport,NA,US,GLE
Golfito Airport,NA,CR,GLF
Glengyle Airport,OC,AU,GLG
Mid Delta Regional Airport,NA,US,GLH
Glen Innes Airport,OC,AU,GLI
Galcaio Airport,AF,SO,GLK
Gol Airport,EU,NO,GLL
Glenormiston Airport,OC,AU,GLM
Goulimime Airport,AF,MA,GLN
Gloucestershire Airport,EU,GB,GLO
Gulgubip Airport,OC,PG,GLP
Gaylord Regional Airport,NA,US,GLR
Scholes International At Galveston Airport,NA,US,GLS
Gladstone Airport,OC,AU,GLT
Gelephu Airport,AS,BT,GLU
Golovin Airport,NA,US,GLV
Glasgow Municipal Airport,NA,US,GLW
Gamarmalamo Airport,AS,ID,GLX
Gilze Rijen Air Base,EU,NL,GLZ
Gemena Airport,AF,CD,GMA
Gambella Airport,AF,ET,GMB
Ben Slimane Airport,AF,MA,GMD
Gomel Airport,EU,BY,GME
Gasmata Island Airport,OC,PG,GMI
Gostomel Airport,EU,UA,GML
Gamboma Airport,AF,CG,GMM
Greymouth Airport,OC,NZ,GMN
Gombe Lawanti International Airport,AF,NG,GMO
Gimpo International Airport,AS,KR,GMP
Golog Maqin Airport,AS,CN,GMQ
Totegegie Airport,OC,PF,GMR
Ant̫nio Guerreiro Airport,SA,BR,GMS
Granite Mountain Air Station,NA,US,GMT
Greenville Downtown Airport,NA,US,GMU
Monument Valley Airport,NA,US,GMV
La Gomera Airport,EU,ES,GMZ
Hrodna Airport,EU,BY,GNA
Grenoble-Is̬re Airport,EU,FR,GNB
Point Salines International Airport,NA,GD,GND
Gansner Field,NA,US,GNF
Gooding Municipal Airport,NA,US,GNG
Lyudao Airport,AS,TW,GNI
Guanambi Airport,SA,BR,GNM
Ghinnir Airport,AF,ET,GNN
Dr. Arturo H. Illia Airport,SA,AR,GNR
Binaka Airport,AS,ID,GNS
Grants-Milan Municipal Airport,NA,US,GNT
Goodnews Airport,NA,US,GNU
Gainesville Regional Airport,NA,US,GNV
�_anl��urfa GAP Airport,AS,TR,GNY
Ghanzi Airport,AF,BW,GNZ
Genoa Cristoforo Colombo Airport,EU,IT,GOA
Robe Airport,AF,ET,GOB
Gora Airstrip,OC,PG,GOC
Gonaili Airport,OC,PG,GOE
Gobabis Airport,AF,NA,GOG
Godthaab / Nuuk Airport,NA,GL,GOH
Dabolim Airport,AS,IN,GOI
Nizhny Novgorod Strigino International Airport,EU,RU,GOJ
Guthrie-Edmond Regional Airport,NA,US,GOK
Gold Beach Municipal Airport,NA,US,GOL
Goma International Airport,AF,CD,GOM
Groton New London Airport,NA,US,GON
Goondiwindi Airport,OC,AU,GOO
Gorakhpur Airport,AS,IN,GOP
Golmud Airport,AS,CN,GOQ
Gore Airport,AF,ET,GOR
Gothenburg-Landvetter Airport,EU,SE,GOT
Garoua International Airport,AF,CM,GOU
Gove Airport,OC,AU,GOV
Gorna Oryahovitsa Airport,EU,BG,GOZ
Araxos Airport,EU,GR,GPA
Tancredo Thomas de Faria Airport,SA,BR,GPB
Mount Gordon Airport,OC,AU,GPD
Juan Casiano Airport,SA,CO,GPI
Guapiles Airport,NA,CR,GPL
Garden Point Airport,OC,AU,GPN
General Pico Airport,SA,AR,GPO
Seymour Airport,SA,EC,GPS
Gulfport Biloxi International Airport,NA,US,GPT
Grand Rapids Itasca Co-Gordon Newstrom field,NA,US,GPZ
Galion Municipal Airport,NA,US,GQQ
Austin Straubel International Airport,NA,US,GRB
Grand Cess Airport,AF,LR,GRC
Greenwood County Airport,NA,US,GRD
Greenville Airport,NA,US,GRE
Gray Army Air Field,NA,US,GRF
Gardez Airport,AS,AF,GRG
Garuahi Airport,OC,PG,GRH
Central Nebraska Regional Airport,NA,US,GRI
George Airport,AF,ZA,GRJ
Robert Gray  Army Air Field Airport,NA,US,GRK
Garasa Airport,OC,PG,GRL
Grand Marais Cook County Airport,NA,US,GRM
Gordon Municipal Airport,NA,US,GRN
Girona Airport,EU,ES,GRO
Gurupi Airport,SA,BR,GRP
Eelde Airport,EU,NL,GRQ
Gerald R. Ford International Airport,NA,US,GRR
Grosseto Air Base,EU,IT,GRS
Gujrat Airport,AS,PK,GRT
Guarulhos - Governador Andr̩ Franco Montoro International Airport,SA,BR,GRU
Grozny North Airport,EU,RU,GRV
Graciosa Airport,EU,PT,GRW
Federico Garcia Lorca Airport,EU,ES,GRX
Gr�_msey Airport,EU,IS,GRY
Graz Airport,EU,AT,GRZ
Long Pasia Airport,AS,MY,GSA
Seymour Johnson Air Force Base,NA,US,GSB
Gascoyne Junction Airport,OC,AU,GSC
Gothenburg City Airport,EU,SE,GSE
Goshen Municipal Airport,NA,US,GSH
Grand-Santi Airport,SA,GF,GSI
San Jos̩ Airport,NA,GT,GSJ
Taltheilei Narrows Airport,NA,CA,GSL
Qeshm International Airport,AS,IR,GSM
Mount Gunson Airport,OC,AU,GSN
Piedmont Triad International Airport,NA,US,GSO
Greenville Spartanburg International Airport,NA,US,GSP
Shark El Oweinat International Airport,AF,EG,GSQ
Gardo Airport,AF,SO,GSR
Sabi Sabi Airport,AF,ZA,GSS
Gustavus Airport,NA,US,GST
Azaza Airport,AF,SD,GSU
Greater Southwest International Airport-Amon Carter Field,NA,US,GSW
Binbrook Airfield,EU,GB,GSY
Gatokae Airport,OC,SB,GTA
Genting Airport,AS,MY,GTB
Groote Eylandt Airport,OC,AU,GTE
Great Falls International Airport,NA,US,GTF
Grantsburg Municipal Airport,NA,US,GTG
R�_gen Airport,EU,DE,GTI
Sungei Tekai Airport,AS,MY,GTK
Glentanner Airport,OC,NZ,GTN
Jalaluddin Airport,AS,ID,GTO
Grants Pass Airport,NA,US,GTP
Golden Triangle Regional Airport,NA,US,GTR
Granite Downs Airport,OC,AU,GTS
Georgetown Airport,OC,AU,GTT
Hole��ov Airport,EU,CZ,GTW
Gettysburg Regional Airport,NA,US,GTY
Kirawira B Aerodrome,AF,TZ,GTZ
La Aurora Airport,NA,GT,GUA
Guerrero Negro Airport,NA,MX,GUB
Gunnison Crested Butte Regional Airport,NA,US,GUC
Goundam Airport,AF,ML,GUD
Guriaso (Keraso) Airport,OC,PG,GUE
Jack Edwards Airport,NA,US,GUF
Guari Airport,OC,PG,GUG
Gunnedah Airport,OC,AU,GUH
Guiria Airport,SA,VE,GUI
Guaratinguet�� Airport,SA,BR,GUJ
Goulburn Airport,OC,AU,GUL
Antonio B. Won Pat International Airport,OC,GU,GUM
Jicalapa Airport,NA,HN,GUO
Gallup Municipal Airport,NA,US,GUP
Guanare Airport,SA,VE,GUQ
Gurney Airport,OC,PG,GUR
Grissom Air Reserve Base,NA,US,GUS
G�_tersloh Air Base,EU,DE,GUT
Grundarfj̦r̡ur Airport,EU,IS,GUU
Mougulu Airport,OC,PG,GUV
Atyrau Airport,AS,KZ,GUW
Guna Airport,AS,IN,GUX
Guymon Municipal Airport,NA,US,GUY
Guarapari Airport,SA,BR,GUZ
Geneva Cointrin International Airport,EU,CH,GVA
Gordonsville Municipal Airport,NA,US,GVE
Green River Airport,OC,PG,GVI
Lee Gilmer Memorial Airport,NA,US,GVL
Maygatka Airport.,AS,RU,GVN
Greenvale Airport,OC,AU,GVP
Coronel Altino Machado de Oliveira Airport,SA,BR,GVR
Majors Airport,NA,US,GVT
Richards-Gebaur Air Force Base,NA,US,GVW
G�_vle Sandviken Airport,EU,SE,GVX
Gwa Airport,AS,MM,GWA
Gwadar International Airport,AS,PK,GWD
Thornhill Air Base,AF,ZW,GWE
Gwalior Airport,AS,IN,GWL
Gnarowein Airport,OC,PG,GWN
Greenwood���Leflore Airport,NA,US,GWO
Glenwood Springs Municipal Airport,NA,US,GWS
Westerland Sylt Airport,EU,DE,GWT
Glendale Fokker Field,NA,US,GWV
Gatow Airport,EU,DE,GWW
Galway Airport,EU,IE,GWY
Sayun International Airport,AS,YE,GXF
Negage Airport,AF,AO,GXG
Gannan Xiahe Airport,AS,CN,GXH
Teniente Vidal Airport,SA,CL,GXQ
Yagoua Airport,AF,CM,GXX
Greeley���Weld County Airport,NA,US,GXY
Capit��n de Av. Emilio Beltr��n Airport,SA,BO,GYA
Heydar Aliyev International Airport,AS,AZ,GYD
Jos̩ Joaqu�_n de Olmedo International Airport,SA,EC,GYE
Magan Airport,EU,RU,GYG
Gisenyi Airport,AF,RW,GYI
Argyle Airport,OC,AU,GYL
General Jos̩ Mar�_a Y��̱ez International Airport,NA,MX,GYM
Santa Genoveva Airport,SA,BR,GYN
Gympie Airport,OC,AU,GYP
Phoenix Goodyear Airport,NA,US,GYR
Guangyuan Airport,AS,CN,GYS
Guyuan Liupanshan Airport,AS,CN,GYU
Gary Chicago International Airport,NA,US,GYY
Yasser Arafat International Airport,AS,PS,GZA
Ghazni Airport,AS,AF,GZI
Xewkija Heliport,EU,MT,GZM
Nusatupe Airport,OC,SB,GZO
Gazipa��a Airport,AS,TR,GZP
Gaziantep International Airport,AS,TR,GZT
Qazvin Airport,AS,IR,GZW
Hasvik Airport,EU,NO,HAA
Marion County Rankin Fite Airport,NA,US,HAB
Hachijojima Airport,AS,JP,HAC
Halmstad Airport,EU,SE,HAD
Lava Falls Heliport,NA,US,HAE
Half Moon Bay Airport,NA,US,HAF
Prince Said Ibrahim International Airport,AF,KM,HAH
Three Rivers Municipal Dr Haines Airport,NA,US,HAI
Hannover Airport,EU,DE,HAJ
Haikou Meilan International Airport,AS,CN,HAK
Halali Airport,AF,NA,HAL
Hamburg Airport,EU,DE,HAM
Noi Bai International Airport,AS,VN,HAN
Butler Co Regional Airport - Hogan Field,NA,US,HAO
Hanimaadhoo Airport,AS,MV,HAQ
Capital City Airport,NA,US,HAR
Ha'il Airport,AS,SA,HAS
[Duplicate] Heathlands Airport,OC,AU,HAT
Heathlands Airport,OC,AU,HAT
Haugesund Airport,EU,NO,HAU
Jos̩ Mart�_ International Airport,NA,CU,HAV
Haverfordwest Airport,EU,GB,HAW
Hatbox Field,NA,US,HAX
Haycock Airport,NA,US,HAY
Hatzfeldhaven Airport,OC,PG,HAZ
Hobart International Airport,OC,AU,HBA
Industrial Airpark,NA,US,HBB
Habi Airport,OC,PG,HBD
Borg El Arab International Airport,AF,EG,HBE
Hattiesburg Bobby L Chain Municipal Airport,NA,US,HBG
Entrance Island Seaplane Base,NA,US,HBH
Holbrook Municipal Airport,NA,US,HBK
Hobart Regional Airport,NA,US,HBR
Hambantota Seaplane Base,AS,LK,HBT
Bulgan Sum Airport,AS,MN,HBU
Hubli Airport,AS,IN,HBX
Big Spring Mc Mahon-Wrinkle Airport,NA,US,HCA
Columbia County Airport,NA,US,HCC
Hechi Jinchengjiang Airport,AS,CN,HCJ
Eil Airport,AF,SO,HCM
Hengchun Airport,AS,TW,HCN
Halls Creek Airport,OC,AU,HCQ
Holy Cross Airport,NA,US,HCR
Cheraw Municipal Airport/Lynch Bellinger Field,NA,US,HCW
Heidelberg Army Heliport,EU,DE,HDB
Hyderabad Airport,AS,PK,HDD
Brewster Field,NA,US,HDE
Heringsdorf Airport,EU,DE,HDF
Handan Airport,AS,CN,HDG
Dillingham Airfield,NA,US,HDH
Hamadan Airport,AS,IR,HDM
Yampa Valley Airport,NA,US,HDN
Havadarya Airport,AS,IR,HDR
Hoedspruit Air Force Base Airport,AF,ZA,HDS
Hat Yai International Airport,AS,TH,HDY
Herat Airport,AS,AF,HEA
Hinthada Airport,AS,MM,HEB
Herendeen Bay Airport,NA,US,HED
Thompson-Robbins Airport,NA,US,HEE
Heglig Airport,AF,SD,HEG
Heho Airport,AS,MM,HEH
Heide-B�_sum Airport,EU,DE,HEI
Heihe Airport,AS,CN,HEK
Helsinki Vantaa Airport,EU,FI,HEL
Helsinki Malmi Airport,EU,FI,HEM
Haelogo Airport,OC,PG,HEO
Heraklion International Nikos Kazantzakis Airport,EU,GR,HER
Hermiston Municipal Airport,NA,US,HES
Baita International Airport,AS,CN,HET
Athen Helenikon Airport,EU,GR,HEW
Herrera Airport,NA,DO,HEX
Hanchey Army (Fort Rucker) Heliport,NA,US,HEY
Hardy-Anders Field / Natchez-Adams County Airport,NA,US,HEZ
Haifa International Airport,AS,IL,HFA
Hartford Brainard Airport,NA,US,HFD
Hefei Luogang International Airport,AS,CN,HFE
Mackall Army Air Field,NA,US,HFF
Hornafj̦r̡ur Airport,EU,IS,HFN
Hagfors Airport,EU,SE,HFS
Hammerfest Airport,EU,NO,HFT
Egal International Airport,AF,SO,HGA
Hughenden Airport,OC,AU,HGD
Higuerote Airport,SA,VE,HGE
Hangzhou Xiaoshan International Airport,AS,CN,HGH
"Paloich Airport, Heliport",AF,SS,HGI
Helgoland-D�_ne Airport,EU,DE,HGL
Mae Hong Son Airport,AS,TH,HGN
Korhogo Airport,AF,CI,HGO
Hagerstown Regional Richard A Henson Field,NA,US,HGR
Hastings Airport,AF,SL,HGS
Tusi AHP (Hunter Liggett) Heliport,NA,US,HGT
Mount Hagen Kagamuga Airport,OC,PG,HGU
Hog River Airport,NA,US,HGZ
Hachinohe Airport,AS,JP,HHE
Hilton Head Airport,NA,US,HHH
Wheeler Army Airfield,NA,US,HHI
Frankfurt-Hahn Airport,EU,DE,HHN
Shun Tak Heliport,AS,HK,HHP
Hua Hin Airport,AS,TH,HHQ
Jack Northrop Field Hawthorne Municipal Airport,NA,US,HHR
Hikueru Atoll Airport,OC,PF,HHZ
Lianshui Airport,AS,CN,HIA
Range Regional Airport,NA,US,HIB
Horn Island Airport,OC,AU,HID
Mount Washington Regional Airport,NA,US,HIE
Hill Air Force Base,NA,US,HIF
[Duplicate] Highbury Airport,OC,AU,HIG
Highbury Airport,OC,AU,HIG
Lake Havasu City Airport,NA,US,HII
Hiroshima Airport,AS,JP,HIJ
Shilavo Airport,AF,ET,HIL
Hingurakgoda Air Force Base,AS,LK,HIM
Sacheon Air Base/Airport,AS,KR,HIN
Portland Hillsboro Airport,NA,US,HIO
Headingly Airport,OC,AU,HIP
Honiara International Airport,OC,SB,HIR
Hayman Island Resort Seaplane Base,OC,AU,HIS
Haivaro Airport,OC,PG,HIT
Hiroshimanishi Airport,AS,JP,HIW
Zhijiang Airport,AS,CN,HJJ
Khajuraho Airport,AS,IN,HJR
Khujirt Airport,AS,MN,HJT
Blytheville Municipal Airport,NA,US,HKA
Healy Lake Airport,NA,US,HKB
Hakodate Airport,AS,JP,HKD
Chek Lap Kok International Airport,AS,HK,HKG
Hong Kong International Airport Kai Tak,AS,HK,HKG
Hokitika Airfield,OC,NZ,HKK
Kimbe Airport,OC,PG,HKN
Kaanapali Airport,NA,US,HKP
Hawkins Field,NA,US,HKS
Phuket International Airport,AS,TH,HKT
Malevo Airport,EU,BG,HKV
Hickory Regional Airport,NA,US,HKY
Lanseria Airport,AF,ZA,HLA
Lanseria,AF,ZA,HLA
Hillenbrand Industries Airport,NA,US,HLB
Hill City Municipal Airport,NA,US,HLC
Dongshan Airport,AS,CN,HLD
St. Helena Airport,AF,SH,HLE
Hultsfred Airport,EU,SE,HLF
Wheeling Ohio County Airport,NA,US,HLG
Ulanhot Airport,AS,CN,HLH
Hollister Municipal Airport,NA,US,HLI
Barysiai Airport,EU,LT,HLJ
Hillside Airport,OC,AU,HLL
Park Township Airport,NA,US,HLM
Helena Regional Airport,NA,US,HLN
Ingjaldssan̡ur Airport,EU,IS,HLO
Halim Perdanakusuma International Airport,AS,ID,HLP
Hood Army Air Field,NA,US,HLR
St Helens Airport,OC,AU,HLS
Hamilton Airport,OC,AU,HLT
Nesson Airport,OC,NC,HLU
Helenvale Airport,OC,AU,HLV
Hluhluwe Airport,AF,ZA,HLW
Hamilton International Airport,OC,NZ,HLZ
Khanty Mansiysk Airport,AS,RU,HMA
Sohag International Airport,AF,EG,HMB
Oued Irara Airport,AF,DZ,HME
Hermannsburg Airport,OC,AU,HMG
Hami Airport,AS,CN,HMI
Khmelnytskyi Airport,EU,UA,HMJ
Holloman Air Force Base,NA,US,HMN
General Ignacio P. Garcia International Airport,NA,MX,HMO
Stafsberg Airport,EU,NO,HMR
Hemet Ryan Airport,NA,US,HMT
Hemavan Airport,EU,SE,HMV
Seosan Air Base,AS,KR,HMY
Hanamaki Airport,AS,JP,HNA
Huntingburg Airport,NA,US,HNB
Billy Mitchell Airport,NA,US,HNC
Tokyo Haneda International Airport,AS,JP,HND
Tahneta Pass Airport,NA,US,HNE
Hoonah Airport,NA,US,HNH
Heiweni Airport,OC,PG,HNI
Daniel K Inouye International Airport,NA,US,HNL
Hana Airport,NA,US,HNM
Honinabi Airport,OC,PG,HNN
Haines Airport,NA,US,HNS
Hengyang Nanyue Airport,AS,CN,HNY
Hola Airport,AF,KE,HOA
Lea County Regional Airport,NA,US,HOB
Komako Airport,OC,PG,HOC
Hodeidah International Airport,AS,YE,HOD
Ban Huoeisay Airport,AS,LA,HOE
Al Ahsa Airport,AS,SA,HOF
Frank Pais International Airport,NA,CU,HOG
Hohenems-Dornbirn Airport,EU,AT,HOH
Hao Airport,OC,PF,HOI
Hooker Creek Airport,OC,AU,HOK
Homer Airport,NA,US,HOM
Huron Regional Airport,NA,US,HON
Nhon Co Airfield,AS,VN,HOO
Campbell AAF (Fort Campbell) Air Field,NA,US,HOP
Hof-Plauen Airport,EU,DE,HOQ
Horta Airport,EU,PT,HOR
Chos Malal Airport,SA,AR,HOS
Memorial Field,NA,US,HOT
William P Hobby Airport,NA,US,HOU
"��rsta-Volda Airport, Hovden",EU,NO,HOV
Hommalinn Airport,AS,MM,HOX
Hoy/Longhope Airfield,EU,GB,HOY
Lifuka Island Airport,OC,TO,HPA
Hooper Bay Airport,NA,US,HPB
Hope Vale Airport,OC,AU,HPE
Shennongjia Hongping Airport,AS,CN,HPG
Cat Bi International Airport,AS,VN,HPH
Westchester County Airport,NA,US,HPN
Pretoria Central Heliport,AF,ZA,HPR
Hampton Municipal Airport,NA,US,HPT
Princeville Airport,NA,US,HPV
Baytown Airport,NA,US,HPY
Bowerman Airport,NA,US,HQM
Mansehra Airport,AS,PK,HRA
Taiping Airport,AS,CN,HRB
Sary Su Airport,AS,KZ,HRC
Harare International Airport,AF,ZW,HRE
Hurghada International Airport,AF,EG,HRG
Mattala Rajapaksa International Airport,AS,LK,HRI
Kharkiv International Airport,EU,UA,HRK
